H18,Rzenca Krzysztof,E759601,,120.52
H18,Zamojski Pawel,PL29507,,125.46
H18,Yasur Nitsan,IS19501,,130.02
H18,Garbacik Michal,K309508,,130.39
H18,Wisniewski Lukasz,PL29611,,132.53
H18,Anc Kamil,28P9500,,132.53
H18,Androsov Sergey,K309507,,139.38
H18,Skorupa Marek,K309609,,140.39
H18,Fajkus Radim,JPV9509,,141.50
H18,Palka Szymon,E759602,,146.41
H18,Skalický Matyáš,KUO9605,,168.08
H18,Kaczmarek Szymon,P589504,,181.37
H18,Holubář Bartoloměj,KUO9602,,182.25
H18,Chvátal Štěpán,UOL9600,,189.13
H18,Franek Lukasz,P589605,,203.43
H21A,Parfianowicz Piotr,28P9400,,139.08
H21A,Poklop Martin,SSU8802,,148.31
H21A,Hovorka Jan,LPU7907,,153.28
H21A,Fučík Karel,VBM7246,,155.13
H21A,Colm Moran,IE19909,,158.52
H21A,Galicz Karol,W038601,,161.33
H21A,Lubkiewicz Tomasz,K308703,,162.19
H21A,Jack Millar,IE19905,,162.45
H21A,Charuba Lukasz,E759001,,162.59
H21A,Eoin Mc Cullough,IE19904,,163.39
H21A,Chudzik Dominik,E759201,,164.16
H21A,Henek Michal,RBK8605,,164.30
H21A,Mazal Zdeněk,VBM8103,,165.34
H21A,Niewiedziala Robert,PL29305,,165.56
H21A,Skoupý Jan,STE9411,,166.42
H21A,Doucha Jiří,SNA7105,,167.35
H21A,Paszynski Piotr,E758101,,167.40
H21A,Dudek Wojciech,W039403,,168.38
H21A,Otrusina Jiří,JPV8201,,169.00
H21A,Jonathan Quinn,IE19908,,171.29
H21A,Sochor Jan,HAV8801,,174.11
H21A,Niall Mc Carthy,IE19906,,174.49
H21A,Bravený Adam,VBM8801,,182.11
H21A,Hrazdil Roman,RAD7401,,185.56
H21A,Lapornik Dominik,AT18901,,188.02
H21A,Galla Franciszek,P588901,,194.59
H21A,Leštínský Tomáš,DOB7801,,207.00
H21A,Kubisiak Marek,W867701,,239.35
H21B,Vozda Vojtěch,ASU9043,,104.46
H21B,Pabich Tomasz,E718202,,110.48
H21B,Koblížek Kamil,KUO8001,,112.21
H21B,Manor Itay,IS19401,,122.42
H21B,Ostřanský Filip,ASU9243,,122.48
H21B,Trávníček Jan,UOL7501,,124.01
H21B,Šesták Jakub,RBK9001,,129.44
H21B,Kořan Pavel,VBM7401,,132.59
H21B,Jirásek Jakub,TTR8601,,141.25
H21B,Čech Viktor,VBM8001,,141.44
H21B,Kujda Arkadiusz,PL17901,,141.47
H21B,Karmín Luboš,LCE9103,,142.37
H21B,Rohel Marek,AOV9401,,143.59
H21B,Fojtík Jan,LOV8701,,188.26
H21B,Touš Michal,11C8200,,215.31
H35,Brian Corbett,IE19911,,135.13
H35,Binar Robert,UOL7500,,140.20
H35,Kašpar Jaroslav,SSU7004,,147.24
H35,Stibor Zbyněk,KAR7601,,156.20
H35,Mastela Rafal,11P7300,,158.55
H35,Karásek Martin,ZPV7301,,169.37
H35,Biolik Grzegorz,28P7800,,189.40
H45,Navrátil Václav,KON6427,,122.21
H45,Grepl Ladislav,KON6111,,124.08
H45,Wolowczyk Marek,28P6300,,137.39
H45,Sochor Tomáš,HAV6301,,140.41
H45,Soldán Vladimír,JPV6526,,143.56
H45,Deptulski Tomasz,PL29929,,151.43
H45,Greg Mc Cann,IE19913,,169.51
H45,Chmelař Miroslav,JPV6217,,170.03
H45,Krhut Libor,HAV6302,,177.26
H45,Sklenář Miroslav,AOP6302,,182.14
H45,Gatti Giorgio,IT16401,,191.39
H45,Zebrowski Dariusz,W026301,,204.55
H45,Opletal Jaroslav,HAV6200,,252.24
H55,Hrouza Jan,KRN5401,,101.47
H55,Rychlý Miloš,OOP5302,,102.00
H55,Jakobi Zdeněk,HAV5701,,106.21
H55,Jirka Jiří,ZPV5501,,112.34
H55,Šrajer Jan,28C5606,,117.43
H55,Kotas Pavel,HAV5501,,121.24
H55,John Mc Cullough,IE19910,,122.08
H55,Albert František,OOL5804,,141.45
H55,Šváb Jan,VSP5801,,146.21
H55,Ševčík Břetislav,OOP5001,,154.43
H55,Novotný Stanisl,OOP4800,,156.26
H55,Pilc Oldřich,ZPV5100,,162.35
H55,Sklenář Antonín,STE4801,,163.13
H65,Vlach Oldřich,BOV4403,,116.33
H65,Ostřanský Josef,SSU4302,,128.09
H65,Mrkvica Miroslav,MOV4600,,130.00
H65,Dokoupil Vladimír,VBM4806,,145.20
H65,Trolsrud Thorolf,NO14401,,151.30
HDR,Antonowicz Jan,28P0600,,073.08
HDR,Volkov Maksym,SK19902,,092.15
HDR,Rychlá Karolína,KRN0757,,096.39
HDR,Brosch Ondřej,RBK0606,,096.41
HDR,Broschová Alžběta,RBK,,107.04
HDR,Doucha Tomáš,SNA0801,,132.56
HDR,Mastela Hanna,11P0550,,166.32
HDR,Šrajer Jan,28C0408,,171.08
HDR,Šírová Magdaléna,28C0811,,211.46
P,Pekárek Aleš,RBK6602,,066.14
P,Ticháček Jan,28C8001,,077.29
P,Kumstát Jan,28C7803,,085.59
P,Broschová Lucie,RBK7451,,089.29
P,Peterek Vít,28C8612,,102.57
P,Fujáková Katka,HAV8550,,110.31
P,Šír Vladimír,28C7610,,119.18
P,Příborská Denisa,UOL9350,,123.02
P,Novotná Jitka,ZLH7050,,147.12
P,Zatloukalová Štěpán,UOL9852,,147.34
